id,name,brand_name,price,Origin,category,original_price,discount,discount_rate
72751318,"Báo Động Chống Trộm, Chuông Báo Khách Mở Cửa Đa Chức Năng Có Điều Khiển Từ Xa MC - 02, Báo Động Nhiều Chế Độ : Chống Trộm Xâm Nhập , Báo Chuông Cửa..",CTFAST,199000,Trung Quốc,Bảo vệ nhà cửa,199000,0,0
10647257,Ổ cắm Điện Quang ĐQ ESK 2B.SM750SL (5 lỗ 3 chấu dây 2 mét màu Đen Trắng Đỏ),Điện Quang,190947,Việt Nam,"Ổ cắm, ổn áp, biến áp",238700,47753,20
197656119,Nồi Sứ Dưỡng Sinh Minh Long Healthy Cook Vesta 3.0L - Dùng Cho Bếp Từ,Minh Long,1485000,Việt Nam,Nồi và chảo,1485000,0,0
275572473,Bộ Dụng Cụ Làm Sushi 10 Món Khuôn Làm Cơm Cuộn,PEAFLO,115000,Thái Lan / Trung Quốc / Malaysia (Tùy từng đợt nhập hàng),Dụng cụ làm bánh,149000,34000,23
275006108,"Phân bón NPK 16-12-8-11S+TE Greenhome, Better, Bao 1kg, Phát Triển Nhanh Thân, Cành, Lá, Bộ Rễ",Better,13900,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",27000,13100,49
133245917,Hộp Đựng Bàn Chải Và Nhả Kem Đánh Răng Tự Động Tặng Kèm  Cốc Hút Từ -Kệ Để Đồ Nhà Tắm Dán Tường Tiện Lợi- Hàng Chính Hãng MINIIN,MINIIN,126350,China / Vietnam,,199000,72650,37
164925241,Lô Túi Rác Soji 4 Inochi tiện dụng,Inochi,75000,Việt Nam,Dụng cụ vệ sinh,75000,0,0
272304434,"Đèn Led Đom Đóm Dây Đồng Uốn Dẻo Trang Trí Noel, Giáng Sinh, Năm Mới",NAVIVU,15000,Trung Quốc,,15000,0,0
190510330,"Dây Buộc Cành Greenhome, Dài 50m, Kẽm Bọc Nhựa, Tích Hợp Đầu Cắt Tiện Lợi, Cố Định Thân Cây, Làm Giàn Leo",Greenhome,35900,Việt Nam,,60000,24100,40
73553244,Hộp Đựng Trang Sức MOHI MH10 Kích Thước 10x10x5.5cm - Hàng Chính Hãng,MO hi,66500,Trung Quốc,Phụ kiện phòng ngủ,70000,3500,5
179981670,Hũ thủy tinh nắp cài kín hơi Fido - Bormioli Rocco 149270M02321991 (5000ml),Bormioli Rocco,397000,Ý,Dụng cụ chứa đựng thực phẩm,460000,63000,14
190726146,GHẾ - GIƯỜNG XẾP DUY LỢI INOX - CỠ LỚN ( QUÀ TẶNG 10 MÓC ÁO),Duy Lợi,1179000,Việt Nam,Nội thất phòng ngủ,1179000,0,0
93140551,"Dụng cụ mở nắp chai, mở lon, khui bia, mở đồ đóng hộp đa năng 20x4.5 cm",SOHOGO,59000,Trung Quốc,Phụ kiện nhà bếp,59000,0,0
84776281,"Ống nối vòi nước,dây bơm nước cho máy bơm,vòi xịt phun nước rửa xe,tưới cây 206576-1 (xám)",OEM,98899,Việt Nam,Dụng cụ làm vườn,98899,0,0
7202317,Bộ 3 Hộp KOVA KLOCK400 (400ml/Hộp),KOVA,138000,Trung Quốc,Dụng cụ chứa đựng thực phẩm,200000,62000,31
167610171,"Đệm Gấp Văn Phòng - Tặng Kèm Gối Hơi - Chất Liệu Bông Ngọc Trai Dài 190x70 Cm, Dày 1 Cm - Đệmệm Gấp Ngủ Trưa Văn Phòng Siêu Nhỏ Gọn - Foldable Sleeping Office Mattress",SKYPIEA,350000,Việt Nam / Đài Loan,Phụ kiện phòng ngủ,350000,0,0
272256501,Ca Đánh Sữa Mạ Màu,NOX COFFEE TAKE AWAY,120000,Việt Nam,,120000,0,0
7349421,Khăn Trải Bàn PAULEE - FY 116L,PAULEE,171000,Đài Loan,Phụ kiện phòng ăn,190000,19000,10
275426305,Túi Treo Quần Áo Chống Bám Bụi Bẩn PaKaSa ( Giao màu ngẫu nhiên),PaKaSa,39000,Trung Quốc,Phụ kiện giặt ủi,78000,39000,50
206473614,"Túi Vải Đựng Quần Áo, Chăn Ga Gối Màn Gấu Bông, Sách Vở Khéo Khoá Deli - Hộp Vải Đựng Đồ Đa Năng Khung Thép Chịu Lực Cao Cấp - Nhiều Size Kích Cỡ Lớn Nhỏ",Deli,75000,Trung Quốc,Phụ kiện phòng ngủ,135000,60000,44
59598451,"Miếng xốp bọc chân cửa chắn gió chống bụi, ngăn tiếng ồn, ngăn côn trùng 93 x 9.6cm",OEM,9000,Trung Quốc,Bảo vệ nhà cửa,15879,6879,43
88792564,"Dây Đèn LED Trí Gương Bàn Trang Điểm 15 Bóng Dài 5 Chế Độ Sáng, Chống Nước",OEM,242100,Trung Quốc,,242100,0,0
46635014,1 GIỎ SẮT Treo Chậu Hoa Ban Công Hình Tròn - Màu Đen,OEM,20000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",23000,3000,13
275244851,"Ampe kềm đo điện AC kỹ thuật số TOTAL TMT46003 - Kèm túi dựng, Ampe kìm, độ chính xác cao, màn hình LCD 6000 số đếm, có đèn nền ban đêm, có kèm pin",Total,425000,Trung Quốc,Thiết bị đo lường,439000,14000,3
204046661,Ghế xoay văn phòng lưng quạt -AD010,Ánh Dương,429000,Trung Quốc,"Nội thất phòng học, làm việc",429000,0,0
260669109,Bông tắm Bao tay tắm Cao cấp Sợi vải lưới mềm mại Tạo bọt Rất bền,CHIKIGON,27000,Trung Quốc,Phụ kiện nhà tắm,27000,0,0
194326113,"Xe đẩy hàng gấp gọn đi chợ (đi kèm dây buộc) FUJIHOME HT-245, xe kéo hàng đi chợ gấp gọn mini siêu thị đa năng - Hàng Nhập Khẩu",Fujihome,231830,Trung Quốc,Xe đẩy hàng,239000,7170,3
140565222,Thảm trải sàn hình sao ONGTRE bằng Cói trang trí nhà cửa chụp ảnh nhiều kích thước 60/80/100/120/150/180cm,ongtre,330000,Việt Nam,Trang trí nhà cửa khác,330000,0,0
54658075,"Bộ drap giường cotton trắng A cao cấp (1 ga, 2 vỏ gối, 1 vỏ gối ôm)",A,305000,Việt Nam,,361000,56000,16
274890225,"Hộp Cơm Lúa Mạch 2 Tầng 3 Ngăn Có Tay Cầm Kèm Muỗng, Chất Liệu Nhưa Lúa Mạch An Toàn Cho Sức Khỏe Người Dùng - Chính Hãng",PaKaSa,89250,Trung Quốc,Dụng cụ chứa đựng thực phẩm,144000,54750,38
165652318,Bàn Chải Chà Lưng Kèm Bông Tắm 2in1- Cọ Chà Lưng Masage Tẩy Tế Bào Chết Cao Cấp - Hàng Chính Hãng (Giao Màu Ngẫu Nhiên),lilahome,28000,Việt Nam / Trung Quốc,Phụ kiện nhà tắm,29000,1000,3
143006397,"Vỉ 20 Nẹp Dán Tường Giữ Cố Định Dây Điện, Nhiều Màu Lựa Chọn, Dây Mạng, Dây Máy Tính - Tiện Dụng Gia Đình - Văn Phòng. TakyHome 5733",taky home,24500,Malaysia,,24500,0,0
273378437,"Keo dán siêu dính - Keo siêu dính nhật bản ,dính mọi đồ vật và mọi bề mặt chắc như bê tông",247 RACING,17000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,17000,0,0
2075139,"Trầm nụ tháp nhỏ - 40g - 60 viên - Xông nhà , xông phòng , thanh lọc không khí - Chuyên dùng cho các lò xông , lư xông - Nhang Thiền",Nhang Thiền,165000,Việt Nam,,165000,0,0
93404378,Sào Phơi Đồ Chát Liệu Inox Qui Phúc Cao Cấp.,Qui Phúc,639900,Việt Nam,Phụ kiện giặt ủi,639900,0,0
196051243,"Búa Lùn Nguyên Khối Deli Chính Hãng - Đóng Đinh, Nhổ Đinh Dễ Dàng, Tiện Dụng - Nhỏ Gọn, Tay Cầm Bọc Cao Su - DL441008",Deli,66000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,118800,52800,44
174609283,Kệ Màn Hình Để Bàn Làm Việc Đơn Giản SIB Decor KDB23,SIB DECOR,173000,Việt Nam,"Nội thất phòng học, làm việc",250000,77000,31
68237257,Hạt giống hoa Hướng Dương Tháp siêu hoa VTS110,Sen Vàng Seeds,13520,Hà Lan,"Hoa tươi, Cây cảnh & Hạt giống",13520,0,0
274175357,Máy vặn vít pin Bosch Go 3 (KIT),Bosch,1467000,Trung Quốc,Các loại máy và phụ kiện,1517000,50000,3
274608449,"Sét 100 Túi Màng Bọc Thực Phẩm , Thức Ăn Co Giãn Hàng Loại 1 - Chính Hãng",PaKaSa,29000,Trung Quốc,Phụ kiện nhà bếp,58000,29000,50
275418118,"Giấy Bạc Bọc Thực Phẩm Nướng Thịt, Làm Bánh",NAVIVU,38000,Trung Quốc,Phụ kiện nhà bếp,38000,0,0
201672790,Công tắc thông minh HUNONIC DATIC 3 nút màu trắng - Điều khiển từ xa bằng điện thoại - Công nghệ 4.0,HUNONIC,355000,Việt Nam,Thiết bị điều khiển thông minh,355000,0,0
252276079,Máy đo pH nước và bút đo pH hồ cá với tính năng điều chỉnh ATC thử tính kiềm axit nước chính xác - hàng nhập khẩu,VINETTEAM,79000,Trung Quốc,Thiết bị đo lường,79000,0,0
213876766,"1 Mét Cuộn Keo 2 Mặt Băng Gai Dính Velcro Dán Xé Treo Đồ, Treo Ổ Điện, Treo Tranh Tiện Lợi",NAVIVU,20000,Trung Quốc,,20000,0,0
275855041,Bộ dụng cụ sửa chữa đa năng 40 chi tiết,smatayoko,115000,China,,115000,0,0
137504754,Hạt giống hoa Tóc Tiên Đỏ dây leo VTS176,Sen Vàng Seeds,16536,Hà Lan,"Hoa tươi, Cây cảnh & Hạt giống",16536,0,0
249891731,Đèn led KGRGBGD08 dùng app cảm ứng âm thanh và nhấp nháy theo nhạc tích hợp micro 32led - Hàng chính hãng,KINGO,78000,China,,120000,42000,35
113997350,Ly giấy 10oz~295ml - Lốc 50 ly giấy trơn - Ly trắng_2PE,New Star Paper,34000,Việt Nam,Phụ kiện nhà bếp,34000,0,0
135502760,"Ghế Giám Đốc, Ghế Văn Phòng  AZP FURNITURE Ergonomic AZP-9507 NEW - Nhóm Siêu Êm, Ngả Lưng relax, Style Thời Trang",AZP,3781000,Trung Quốc,"Nội thất phòng học, làm việc",3781000,0,0
274910767,"Bộ Sạc Pin đôi 16850 3,7V Đa Năng 2 Pin - Hàng chính hãng ",PaKaSa,39000,Trung Quốc,Pin và dụng cụ sạc pin,78000,39000,50
275128068,"Set 10 Khay Giấy Bạc/Khuôn Đĩa Nhôm 22cm, dày 70mic  Đựng Thức Ăn, Thực Phẩm Lót Nồi Chiên Không Dầu, Lò Nướng",BIOGREEN,16000,"Anh, Việt Nam",Phụ kiện nhà bếp,16000,0,0
649203,Bộ 6 Ly Thủy Tinh Flora Bormioli Rocco 384420V42021990 (260ml / Ly) - Xanh Lá,Bormioli Rocco,193000,Ý,"Ly, cốc & phụ kiện ly",214000,21000,10
76240783,Bộ 10 Lõi lọc nước số 1 PP 1micron dùng trong máy lọc nước (Hàng chính hãng),SMY,127000,Việt Nam,"Bình lọc, lõi lọc, thiết bị lọc nước",180000,53000,29
275224399,"Cuôn Băng Keo Chống Thấm Nhật Bản Băng Dính Chống Thấm Nước Chống Dột Mái Tôn, Dán Tường Siêu Dính Khổ Rộng 5,10,15,20cm Dài 5m",fofaHome,34000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,49000,15000,31
121689919,"Hộp Bảo Quản Interlock Lock&Lock - INL401W- 620ml Dùng Đựng Đồ Khô, Gia vị",LocknLock,47000,Việt Nam,Dụng cụ chứa đựng thực phẩm,96000,49000,51
204436908,"Rèm Nhà Tắm, Phòng Tắm Polyester Không Thấm Nước Họa Tiết Kẻ Sọc",Rando,250000,Việt Nam,Phụ kiện nhà tắm,250000,0,0
14639229,Nắp Kính Cường Lực Nồi Và Chảo Fivestar,Fivestar,55000,Việt Nam,Phụ kiện nhà bếp,100000,45000,45
106707718,Cục chống va đập cửa vào tường mẫu dán tường Hobby Home Decor CC3,Hobby Home Decor,45000,Trung Quốc,Bảo vệ nhà cửa,59000,14000,24
262734557,"Bình Ga bơm bật lửa, hộp quẹt gas bluesky kèm 5 đầu chuyển đổi",OEM,69000,Hong Kong,"Bếp nướng, vỉ nướng",69000,0,0
147429712,Vòi hoa sen tăng áp Luva VS4- Hàng Chính Hãng,Luva,199000,Việt Nam,Thiết bị phòng tắm,199000,0,0
10142503, Dây Rút Nhựa 1 Tấc (3 x 100mm) - Xanh lá  - 100 sợi,Milliken Tampe,34000,,Dụng cụ sửa chữa nhà cửa,34000,0,0
152816167,Bình Đựng Nước 2L Dễ Thương Có Vạch Báo Giờ Uống Nước Mỗi Ngày Kèm Khăn Lau 2 Mặt BaoAn - Hàng Chính Hãng,BaoAn,88000,Việt Nam,,99000,11000,11
169533164,"Áo Trùm Máy Giặt Cửa Trên Vải Dù Siêu Dày, Size Từ 7kg-15kg, Lựa Chọn Họa Tiết",XUDI,105000,Việt Nam,Phụ kiện giặt ủi,105000,0,0
275356388,"Combo 10 Móc Treo Quần Áo Chống Trượt Xoay 360 Đa Năng Móc Nhựa Cao Cấp Bền Bỉ Chịu Vật Nặng, Mắc Áo Nhựa Giao Màu Ngẫu Nhiên",fofaHome,43000,Trung Quốc,Phụ kiện giặt ủi,72000,29000,40
275220519,"Kệ chữ nhật trong HOKORI khung inox 2 / 3 tầng nhựa VIỆT NHẬT cao cấp đựng đồ đa năng - Văn phòng, vệ sinh, phòng khách - Hàng Việt Nam",Việt Nhật,279000,Việt Nam,,558000,279000,50
182739568,VÕNG XẾP DUY LỢI INOX -  CỠ ĐẠI (QUÀ TẶNG 10 MÓC ÁO KÉP NHỰA CAO CẤP DUY LỢI),Duy Lợi,1748000,Việt Nam,Phụ kiện phòng ngủ,1748000,0,0
198192347,"Lót Ly Ceramic Trắng Trơn, Đế Lót Cốc Gốm Sứ Siêu Thấm Hút, Thích Hợp Trang Trí DIY - Chính Hãng NAVIVU",NAVIVU,20000,Việt Nam,"Ly, cốc & phụ kiện ly",20000,0,0
14323807,Túi đựng chăn màn khung sắt - màu cơ bản/giao ngẫu nhiên,OEM,55000,,Phụ kiện phòng ngủ,63000,8000,13
114789036,Vòi Dẫn Nước Rửa Chén Bộ Đầu Vòi Dẫn Bơm Hút Xịt Nước Rửa Chén Dầu Rửa Bát Gắn Bồn Rửa Bát,OEM,58000,Việt Nam,Phụ kiện nhà bếp,79000,21000,27
96867829,Hạt giống Bầu Sao F1 giống khỏe trái sai VTS155,Sen Vàng Seeds,14456,Thái Lan,"Hoa tươi, Cây cảnh & Hạt giống",14456,0,0
275869663,Đèn bàn LED bảo vệ thị lực RD-RL-38.LED-4000K 6W- Màu ngẫu nhiên,Rạng Đông,164000,Việt Nam,Đèn học và đọc sách,304000,140000,46
173711516,Ly Giữ Nhiệt Inox Có Quai Cầm Hàng Cao Cấp - PaKaSa,PaKaSa,86000,Việt Nam,Bình/ Ly giữ nhiệt,144000,58000,40
2240467,Combo 5m Decal Giấy Dán Kính Hoa Bồ Công Anh (5mx0.45m),OEM,47500,Trung Quốc,Decal & giấy dán kính,50000,2500,5
275379188,"Bộ 2 bàn chải nhà tắm , Bàn chải uốn cong giúp vệ sinh trên mọi bề mặt dễ dàng PaKaSa - Giao màu ngẫu nhiên",PaKaSa,49000,Trung Quốc,Dụng cụ vệ sinh,98000,49000,50
21878574,Gương soi cao cấp KIBATH KB201,KIBATH,270000,Việt Nam,,270000,0,0
193685318,Bộ Quần Áo Mưa Yamaha,Yamaha,957000,Việt Nam,"Áo mưa, ô dù và phụ kiện đi mưa",957000,0,0
186555776,"Combo 5 Miếng Dán Chữ U Đa Năng Treo Ổ Điện, Treo Hộp Giấy",NAVIVU,15000,Việt Nam,,15000,0,0
271064633,Đũa Gỗ Hồng Vương Triều Trung Hoa Vỉ 5 Đôi Kokusai NDCK-28,Kokusai ,86000,Trung Quốc,"Đũa, muỗng, nĩa",172000,86000,50
46207255,Combo 2 túi lưới giặt đồ 2 lớp Polyester dạng lưới mịn giặt đồ chống biến dạng quần áo cho máy giặt dạng hộp khóa kéo phù hợp giặt đồ nhỏ đồ lót,OEM,68000,Trung Quốc,Phụ kiện giặt ủi,68000,0,0
275224464,Áo Mưa Mẹ Và Bé Nửa Trước Trong Suốt Che Phủ Toàn Thân Kèm Kính Chắn Mưa Cực Kỳ Tiện Lợi Loại 1 Đầu Giao Màu Ngẫu Nhiên ,fofaHome,81000,Trung Quốc,"Áo mưa, ô dù và phụ kiện đi mưa",110000,29000,26
275888864,"Gối Tựa Đầu Ghế Văn Phòng, Gối Kê Cổ Cao Su Non, Ngàm Khóa Cố Định Trên Ghế Giảm Mỏi Vai Gáy- Sairui",sr LIFE EXPERTS SAIRUI,339000,Trung Quốc,"Gối, ruột gối, vỏ gối",400000,61000,15
73617595,"Ống Đựng Đũa Inox 304 Treo Tường Cao Cấp Chính Hãng GAGI Mã GD01 Không Gỉ Sét, Có Thể Để Bàn (2 in 1)",SPEVI,260400,Việt Nam,Phụ kiện nhà bếp,304000,43600,14
275821557,Chế phẩm trừ bọ trĩ và rệp sáp CONFIDOR 200SL 20ml,Dudaco,56000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",56000,0,0
118102419,"2 Kệ Treo Tường Màu Vân Gỗ Sồi, Gỗ Dày 25mm Để Được Đồ Nặng Với Kết Cấu Không Giá Đỡ Thẩm Mỹ Thương Hiệu SIB Decor",SIB DECOR,293000,Việt Nam,Nội thất phòng khách,350000,57000,16
169536766,"Áo Trùm Máy Giặt Cửa Trên 12kg-15kg Vải Dù Siêu Dày, Lựa Chọn Họa Tiết",XUDI,105000,Việt Nam,Phụ kiện giặt ủi,105000,0,0
275321685,Dây nối dài cho đèn năng lượng mặt trời Vạn Năng Solar,Vạn Năng Solar,50000,Trung Quốc,Bóng và linh kiện đèn,50000,0,0
649242,Bộ 6 Ly Thủy Tinh Naos Bormioli Rocco 530334B45321990 (295ml / Ly) - Hồng,Bormioli Rocco,337000,Ý,"Ly, cốc & phụ kiện ly",389000,52000,13
75836319,"Phân bón hữu cơ Kích Hoa cho Hoa hồng, Hoa lan, cây cảnh, cây kiểng trong nhà và ngoài trời, giàu lân giúp phân nhánh nụ, hoa, giảm chồi điếc, dung tích 1 lít, chính hãng DOCNEEM",DocNeem,119000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",119000,0,0
15243086,Hộp đựng giấy vệ sinh gắn tường inox 304 siêu bền,Hando,238000,,Phụ kiện nhà tắm,238000,0,0
248166684,Kệ Giày Kệ Để Đồ Chia Nhiều Ngăn Nhỏ Gọn Tiện Lợi MDF Chắc Chắn - AP247,HAJI OFFICIAL,206000,Việt Nam,Nội thất phòng khách,356000,150000,42
194817539,Đèn Pin Mini Có Zoom Siêu Sáng Đầu Sạc Usb Hợp Kim Nhôm - Chính Hãng,Gro-Fa,91000,Trung Quốc,,91000,0,0
192687668,"Mền ngủ văn phòng hình thú cao cấp A được chọn màu - mền đắp chân mỏng nhẹ, gấp gọn tiện lợi",A,65000,Việt Nam,"Chăn, mền và phụ kiện",75000,10000,13
104557047,   Ổ cắm Điện Quang ĐQ ESK 5W.SM750SL (5 lỗ 3 chấu dây 5 mét màu Trắng Đỏ),Điện Quang,202000,Việt Nam,"Ổ cắm, ổn áp, biến áp",202000,0,0
205299206,Áo bọc Bàn để ủi quần áo Nakagami kích thước 30x80 - 30x90 cm - Màu ngẫu nhiên,Nakagami,54000,Việt Nam,Phụ kiện giặt ủi,54000,0,0
192275220,Combo 6 xiên cán gỗ inox 304 nướng thịt,Landmann,80000,Việt Nam,Phụ kiện nhà bếp,80000,0,0
206952469,"Xô Nhựa Gấp Gọn 5L Tiện Dụng GroFa - Hàng chính hãng , giao màu ngẫu nhiên ",Gro-Fa,78000,Trung Quốc,Phụ kiện nhà tắm,78000,0,0
221515196,"Kệ gương KG69 dùng cho phòng tắm để xà bông, mỹ phẩm đa năng dễ tiện lợi, kính cường lực chống xước inox304 cao cấp (500x120x10mm)- Hàng chính hãng",KINGO,94000,Việt Nam,,115000,21000,18
242620833,"Muỗng Inox, Bộ Thìa Dĩa/Nĩa Inox 304 Cao Cấp SMARTCHOICE ( SET 6 CÓ HỘP ) - Hàng Loại 1 Siêu Dày Dặn, Bền Đẹp, Muỗng Inox Ăn Cơm Cán Dài Sang Trọng",SmartChoice,199000,Trung Quốc,"Đũa, muỗng, nĩa",199000,0,0
649403,Bộ 6 Ly Thủy Tinh Diamond Bormioli Rocco 350260M02321990 (470ml / Ly) - Xanh Biển,Bormioli Rocco,523000,Ý,"Ly, cốc & phụ kiện ly",605000,82000,14
262303191,Miếng Bọt Biển Tẩy Rửa Nano Melamine Foam Ma Thuật - Cọ đến đâu sạch đến đó không cần xà phòng,NAVIVU,5200,Nhật Bản / Trung Quốc,Phụ kiện nhà bếp,5200,0,0
274338308,Máy đánh trứng KG86 tạo bọt cà phê mini cầm tay dễ sử dụng 2 trong 1 tích hợp cổng sạc usb - Hàng chính hãng ,KINGO,95000,China,Phụ kiện phòng ăn,120000,25000,21
121262278,Bộ tuốc nơ vít 6 in 1 Crownman 0606001 - Hàng Chính Hãng,Crownman,102000,Việt Nam,Các loại máy và phụ kiện,120000,18000,15
274944710,"SET 100 tờ giấy gói bánh mỳ, hamburger, sandwich kích thước 30x30cm hàng cao cấp, không thấm dầu mỡ",BIOGREEN,44000,Việt Nam,Dụng cụ làm bánh,44000,0,0
274528345,"Hộp Đựng Giấy Vệ Sinh 2 tầng có kệ để diện thoại dán tường chất liệu ABS + PP cao cấp chống nước có ngăn kéo để đồ và kệ để điện thoại, Kệ treo tường đa năng Kitchen",Lucky,75000,Nhật Bản / Việt Nam,,100000,25000,25
54841005,Set kẹp treo quần áo inox,OEM,40000,Việt Nam,Phụ kiện giặt ủi,40000,0,0
275510019,Vợt Muỗi Kiêm Máy Bắt Muỗi Cao Cấp Có Đế Sạc,NAVIVU,250000,Trung Quốc,"Dụng cụ diệt chuột, côn trùng",250000,0,0
190755054,"Hạt Giống Bạc Hà Âu Greenhome, Gói 0,1gr, Húng Lũi Dễ Trồng Quanh Năm, Nảy Mầm Cao, Thu Hoạch Nhanh, Năng Suất Cao G02",SENVANG SEEDS,8900,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",8900,0,0
192154540,"Đèn tường, đèn cầu thang hắt 2 đầu chống nước hiện đại 3 chế độ sáng trang trí cổng, phòng ngủ",Goldseee,295000,Việt Nam,,295000,0,0
92959710,"Chuông Điện dạng đĩa 6 inches, 85dB - 220V AC- Tiến Thành, sx tại Việt Nam",TPE,207000,Việt Nam,Bảo vệ nhà cửa,207000,0,0
204046621,Kệ Gia Vị Để Bàn Nhà Bếp - Kệ Gia Vị Khung Sắt Sơn Tĩnh Điện,Ánh Dương,149000,Việt Nam,,149000,0,0
273157366,Thảm lau chân KG08 chất liệu silicon siêu thấm hút nước chống trơn trượt cao cấp đế cao su chất siêu dày 60cm- Hàng chính hãng,KINGO,55000,Việt Nam,Phụ kiện nhà tắm,90000,35000,39
650628,Bộ 6 Ly Thủy Tinh Rock Bar Bormioli Rocco 517530BN1321990 (270ml / Ly),Bormioli Rocco,286000,,"Ly, cốc & phụ kiện ly",331000,45000,14
190792591,"Bộ Sạc pin AA AAA Beston C9024L 8 khe, mẫu mới 2022 sạc nhanh, tự ngắt khi đầy, đèn LED báo thông minh",BESTON,222000,Trung Quốc,Pin và dụng cụ sạc pin,222000,0,0
275336711,Kệ đựng đồ đa năng 3 tầng có bánh xe dễ dàng di chuyển,Nhà của Mẹ,361000,Việt Nam,Phụ kiện giặt ủi,380000,19000,5
142419792,Bình Giữ Nhiệt Lưỡng Tính Tiger MCX-A602 (600ml),Tiger,529000,Việt Nam,Bình/ Ly giữ nhiệt,529000,0,0
250364790,"Bảng lỗ Pegboard Dola Home kim loại cao cấp treo tường. Phù hợp đặt ở góc làm việc, trang trí nhà cửa",Dola Home,324000,Việt Nam,"Nội thất phòng học, làm việc",329000,5000,2
20735370,Nhang Xanh Đàn Hương - 30cm - 500 cây - 500g - Bột gỗ từ Ấn Độ - Nhang Thiền ,Nhang Xanh,234000,Việt Nam,,260000,26000,10
202761634,"Bộ tượng 5 chú mèo may mắn thích hợp để trang trí bàn học, làm việc, cửa hàng hoặc xe hơi - Chính hãng HENRYSA",HENRYSA Bạn của mọi nhà,125000,Trung Quốc,Trang trí nhà cửa khác,180000,55000,31
139732211,Túi Zipper Kokusai đựng thực phẩm đa dụng TZIP59004626,Kokusai ,28300,Nhật Bản,Dụng cụ chứa đựng thực phẩm,55500,27200,49
59410891,"Gối hơi du lịch, gối tựa cổ đa năng tự bơm, chọn màu theo ý+ Tặng kèm thẻ đeo hành lý, giao mẫu ngẫu nhiên",ST SOHOGO,79000,Trung Quốc,"Gối, ruột gối, vỏ gối",79000,0,0
56522542,Bộ 5 ly làm đá inox Rainy từ 7cm đến 10cm,Rainy,100440,Việt Nam,Phụ kiện nhà bếp,108000,7560,7
119203579,"Kính bảo hộ UVEX PHEOS CX2 9198237 kính chống bụi, chống hơi nước trầy xước vượt trội, ngăn chặn tia UV, mắt kính đi xe",UVEX,245000,Đức,,245000,0,0
270856023,Phễu Pha Cà Phê Nhựa Cứng Màu Hario V60 Coffee Dripper,Hario,94600,Nhật Bản / Trung Quốc,"Bình, ly uống cà phê và phụ kiện",94600,0,0
198198076,"Móc Inox Treo Cây Lau Nhà Dán Tường 2 trong 1 ECODEALS - Cứng cáp, chịu tải cao, inox không gỉ sang trọng",ECODEALS,34000,Đài Loan,,47000,13000,28
107982436,"Bộ 2 cây chổi cọ toilet, nhà vệ sinh - Nhật Bản",Kokubo,94500,Nhật Bản,Dụng cụ vệ sinh,94500,0,0
275767199,"Đèn Năng Lượng Mặt Trời, Đèn Solar 100 Led, Siêu Sáng, Chống Nước, Đèn Trang Trí Ngoài Cửa, Sân Vườn",HT SYS,77000,Trung Quốc,Đèn ngoài trời,77000,0,0
177467255,Khóa tay nắm gạt cửa toilet Hafele - 911.63.226,HAFELE,484000,Trung Quốc,Bảo vệ nhà cửa,484000,0,0
125240745,"Màng lọc âm chắn gió Dr.MIC Pop Shield P01 - Cho Micro Thu Âm, Mic LiveStream Microphone P-01 Hàng Chính Hãng - Kèm Móng Gẩy DreamMaker",Dr.MIC,60000,Trung Quốc,Phụ kiện nhạc cụ,60000,0,0
274910795,Bộ Tua Vít Sửa Chữa Đa Năng 27 Món - Hàng Chính Hãng,PaKaSa,134470,Trung Quốc,,202000,67530,33
89518724,Thùng Rác Đạp Chữ Nhật Hiro 10L-15L-20L-30L,Inochi,269000,Việt Nam,Dụng cụ vệ sinh,269000,0,0
152097709,Thùng 24 hộp giấy bạc nướng Ringo,RINGO,300000,Việt Nam,Phụ kiện nhà bếp,300000,0,0
146942933,"Van phao cấp nước cho bộ xả bồn cầu, dùng được cho các loại bồn cầu có két nước - DALICO",OEM,57000,Việt Nam,Thiết bị phòng tắm,60000,3000,5
75411116,"Lót chân ghế, miếng dán chống trầy, chống rung lắc bàn ghế - Hàng chính hãng",MO hi,22500,Trung Quốc,Bảo vệ nhà cửa,25000,2500,10
191378519,"Nhang Sạch Tùng Bách MỘC LÂM 400cây 38cm, Ít Khói Tự Nhiên, Hương Thơm SIÊU NHẸ - SIÊU DỄ CHỊU",mộc lâm,108100,Việt Nam,,115000,6900,6
134827602, Pin trung C Duracell MN1400-LR14 Alkaline Last Longer - Vỉ 2 viên,DURACELL,85000,Việt Nam,Pin và dụng cụ sạc pin,85000,0,0
241980823,"Combo 20 Kẹp Inox 304 Phơi Quần Áo, Chăn Mền",Jodily StarHome,15000,Hàn Quốc / Trung Quốc,Phụ kiện giặt ủi,15000,0,0
